CDSCode,NCESDist,County,District,Street,City,Zip,State,Website (Orig),DOC,DOCType,Latitude,Longitude,LastUpdate,Student Count,LEP,IEP,FRL,fetchCount,Twitter Account,Facebook Account,Verified,Comment,Final Website (Redirect or lookup)
51746330000000,600145,Sutter,Tri-County ROP,463 Second Street,Yuba City,95991,CA,,98,Regional Occupation Center/Program (ROC/P),39.135667,-121.60612,11/24/2015,‡,–,–,‡,26,,,Yes,,http://www.tricountyrop.com/
52105200000000,691043,Tehama,Tehama County Office of Education,1135 Lincoln Street,Red Bluff,96080-0689,CA,www.tehamaschools.org,0,County Office of Education (COE),40.17833,-122.24496,6/23/2015,‡,9,269,‡,73,http://twitter.com/TehamaSchools,https://www.facebook.com/pages/Tehama-County-Department-Of-Education/154596291272796,Trust,,http://www.tehamaschools.org
52714720000000,602760,Tehama,Antelope Elementary,22630 Antelope Boulevard,Red Bluff,96080-8871,CA,http://aesd-ca.schoolloop.com,52,Elementary School District,40.184823,-122.17795,2/12/2016,709,63,37,370,67,,,Yes,,http://aesd-ca.schoolloop.com
52714980000000,609780,Tehama,Corning Union Elementary,1590 South Street,Corning,96021-2934,CA,www.corningelementary.org,52,Elementary School District,39.92574,-122.18664,6/23/2015,1956,702,205,1688,47,https://twitter.com/corningsupt,,Trust,,http://www.corningelementary.org
52715060000000,609810,Tehama,Corning Union High,643 Blackburn Avenue,Corning,96021-2216,CA,www.corninghs.org/corninghsd/site/default.asp,56,High School District,39.935147,-122.17251,6/23/2015,959,94,85,718,70,,https://www.facebook.com/CUHSD,Manual,,http://www.corninghs.org/corninghsd/site/default.asp
52715140000000,612420,Tehama,Elkins Elementary,2960 Elkins Road,Paskenta,96074-0407,CA,,52,Elementary School District,39.8858,-122.5535,7/2/2013,16,0,0,13,24,,,Yes,,http://elkinsschoolca.org/
52715220000000,613170,Tehama,Evergreen Union,19500 Learning Way,Cottonwood,96022-9649,CA,www.evergreenusd.org,52,Elementary School District,40.358122,-122.33008,6/23/2015,1042,36,102,555,32,https://twitter.com/EvergreenUSD,,Manual,,http://www.evergreenusd.com/
52715300000000,613860,Tehama,Flournoy Union Elementary,15850 Paskenta Road,Flournoy,96029-2260,CA,www.flournoyschool.org,52,Elementary School District,39.884715,-122.54461,11/10/2015,32,0,0,17,28,,,Yes,,http://www.flournoyschool.org
52715480000000,615090,Tehama,Gerber Union Elementary,23014 Chard Avenue,Gerber,96035-9708,CA,www.gerberschool.org,52,Elementary School District,40.069134,-122.1892,6/23/2015,394,196,0,328,26,,,Yes,,http://www.gerberschool.org
52715550000000,619860,Tehama,Kirkwood Elementary,2049 Kirkwood Road,Corning,96021-9719,CA,www.kirkwoodschoolca.org,52,Elementary School District,39.903024,-122.17861,8/4/2015,94,13,0,43,56,,,Yes,,http://www.kirkwoodschoolca.org
52715630000000,621090,Tehama,Lassen View Union Elementary,10818 Highway 99-E,Los Molinos,96055-9625,CA,www.lassenview.org,52,Elementary School District,40.109129,-122.11132,11/18/2015,307,29,0,152,38,,,Yes,,http://www.lassenview.org
52715710000000,622860,Tehama,Los Molinos Unified,7851 Highway 99-E,Los Molinos,96055-9801,CA,www.lmusd.net,54,Unified School District,40.025036,-122.09988,6/23/2015,593,78,51,469,73,,http://www.facebook.com/pages/Los-Molinos-Booster-Club/110601335636621,Trust,,http://www.lmusd.net
52716210000000,631980,Tehama,Red Bluff Union Elementary,"1755 Airport Boulevard, Adminstration Building",Red Bluff,96080-4514,CA,www.rbuesd.org,52,Elementary School District,40.15639,-122.25063,7/29/2013,2112,309,249,1513,61,https://twitter.com/SuperRBUESD,,Trust,,http://www.rbuesd.org
52716390000000,632010,Tehama,Red Bluff Joint Union High,1525 Douglass Street,Red Bluff,96080-2599,CA,www.tcde.tehama.k12.ca.us/redbluffjuhsd.html,56,High School District,40.17828,-122.25062,6/24/2014,‡,59,155,‡,66,https://twitter.com/npsmkg/,,Manual,,http://www.rbhsd.org/
52716470000000,632250,Tehama,Reeds Creek Elementary,18335 Johnson Road,Red Bluff,96080-9467,CA,www.rcesd.tehama.k12.ca.us,52,Elementary School District,40.150337,-122.47547,6/23/2015,123,2,0,75,12,,,Yes,,http://www.reedscreek.org/
52716540000000,632400,Tehama,Richfield Elementary,23875 River Road,Corning,96021-9771,CA,www.richfieldschool.org,52,Elementary School District,39.975148,-122.14703,10/9/2015,237,60,0,144,67,,,Yes,,http://www.richfieldschool.org
52743100000000,600146,Tehama,Tehama County ROP,1135 Lincoln Street,Red Bluff,96080,CA,,98,Regional Occupation Center/Program (ROC/P),40.178464,-122.24573,1/31/2016,‡,–,–,‡,74,,https://www.facebook.com/ExpectMoreTehama,Manual,,http://tcde.us/department/regional-occupational-program
53105380000000,691044,Trinity,Trinity County Office of Education,201 Memorial Drive,Weaverville,96093-1256,CA,www.tcoek12.org,0,County Office of Education (COE),40.73964,-122.94778,10/13/2015,‡,1,11,‡,59,,,Yes,,http://www.tcoek12.org
53716620000000,606510,Trinity,Burnt Ranch Elementary,251 Burnt Ranch School Road,Burnt Ranch,95527-0039,CA,www.tcoek12.org,52,Elementary School District,40.8091,-123.4796,8/28/2015,90,0,9,63,59,,,Dup,,http://www.tcoek12.org
53716700000000,609240,Trinity,Coffee Creek Elementary,Coffee Creek Road & Ridgewood Road,Coffee Creek,96091-9503,CA,www.tcoek12.org/~ccschool,52,Elementary School District,35.696614,-97.598458,4/25/2015,11,0,1,8,10,,,Yes,,http://www.coffeecreekesd.org/
53716960000000,611430,Trinity,Douglas City Elementary,100 School Road,Douglas City,96024-0280,CA,www.tcoe.trinity.k12.ca.us/~dc,52,Elementary School District,40.6531,-122.944,8/21/2015,170,0,12,84,69,,,Yes,,http://www.dcesd.org/
53717380000000,619170,Trinity,Junction City Elementary,430 Red Hill Road,Junction City,96048-9765,CA,www.junctioncityschool.org,52,Elementary School District,40.75,-123.0873,12/2/2015,81,0,9,59,3,,,Yes,,http://www.junctioncityschool.org
53717460000000,621480,Trinity,Lewiston Elementary,685 Lewiston Road,Lewiston,96052-9676,CA,www.lewistonesd.com,52,Elementary School District,40.69982,-122.81319,8/17/2015,53,0,4,43,70,,,Yes,,http://www.lewistonesd.com
53717610000000,639750,Trinity,Trinity Center Elementary,1 Trinity Vista Drive,Trinity Center,96091-0127,CA,www.tcoek12.org/tces/,52,Elementary School District,40.983,-122.7062,7/2/2013,16,0,2,9,#N/A,,,Dup,,http://www.tcoek12.org/tces/
53738330000000,637630,Trinity,Southern Trinity Joint Unified,680 Van Duzen Road,Bridgeville,95526-9511,CA,www.stjusd.org,54,Unified School District,40.4553,-123.5284,12/2/2015,84,0,10,65,31,,,Yes,,http://www.stjusd.org
53750280000000,600018,Trinity,Mountain Valley Unified,231 Oak Avenue,Hayfork,96041-0339,CA,www.mvusd.us,54,Unified School District,40.5511,-123.1719,7/11/2014,330,8,46,249,8,,https://www.facebook.com/MVUSDTrinityCounty/,Trust,,http://www.mvusd.us
53765130000000,601331,Trinity,Trinity Alps Unified,321 Victory Lane PO Box 1227,Weaverville,96093,CA,www.tausd.org,54,Unified School District,40.7394,-122.9481,12/18/2015,706,8,79,403,27,,,Yes,,http://www.tausd.org
54105460000000,691045,Tulare,Tulare County Office of Education,6200 South Mooney Boulevard,Visalia,93277,CA,www.tcoe.org,0,County Office of Education (COE),36.274333,-119.31143,2/6/2016,2431,221,1377,1299,74,,,Yes,,http://www.tcoe.org
54717950000000,601980,Tulare,Allensworth Elementary,3320 Young Road,Allensworth,93219-9709,CA,www.tcoe.org/districts/allensworth.shtm,52,Elementary School District,35.864487,-119.39068,1/14/2015,79,59,0,63,#N/A,,,Dup,,http://www.tcoe.org/districts/allensworth.shtm
54718030000000,602010,Tulare,Alpaugh Unified,5313 Road 39,Alpaugh,93201-0009,CA,www.tcoe.org/districts/alpaugh.shtm,54,Unified School District,35.8862,-119.48497,7/31/2013,602,203,0,421,#N/A,,,Dup,,http://www.tcoe.org/districts/alpaugh.shtm
54718110000000,602220,Tulare,Alta Vista Elementary,2293 East Crabtree Avenue,Porterville,93257-5225,CA,www.alta-vista.k12.ca.us,52,Elementary School District,36.058648,-118.96618,8/20/2015,576,366,0,479,#N/A,,,404,,
54718290000000,606420,Tulare,Buena Vista Elementary,21660 Road 60,Tulare,93274-9470,CA,,52,Elementary School District,36.182885,-119.43912,6/23/2015,191,44,0,118,#N/A,,,Yes,,http://buenavistaeagles.org/
54718370000000,606570,Tulare,Burton Elementary,264 North Westwood Street,Porterville,93257-2542,CA,www.burtonschools.org,52,Elementary School District,36.070911,-119.07076,6/23/2015,4296,1108,278,2820,#N/A,https://twitter.com/BurtonSchools,https://www.facebook.com/burtonschools,Trust,,http://www.burtonschools.org/site/default.aspx?PageID=1
54718520000000,609510,Tulare,Columbine Elementary,2240 Road 160,Delano,93215-9420,CA,www.tcoe.k12.ca.us/Districts/Columbine.shtm,52,Elementary School District,35.814548,-119.21459,7/2/2013,193,16,0,106,#N/A,,,404,,
54718600000000,610350,Tulare,Cutler-Orosi Joint Unified,12623 Avenue 416,Orosi,93647-2008,CA,www.cojusd.org,54,Unified School District,36.544731,-119.29093,8/5/2014,4114,1985,173,3893,#N/A,,,Yes,,http://www.cojusd.org/site/default.aspx?PageID=1
54718940000000,611550,Tulare,Ducor Union Elementary,23761 Avenue 56,Ducor,93218-0249,CA,http://ducorschool.com,52,Elementary School District,35.8912,-119.0409,6/23/2015,192,133,0,171,#N/A,,,Yes,,http://www.ducorschool.com/
54719020000000,611760,Tulare,Earlimart Elementary,785 East Center Avenue,Earlimart,93219-1970,CA,www.earlimart.k12.ca.us,52,Elementary School District,35.88579,-119.27029,1/13/2016,1953,1433,56,1888,#N/A,,,Yes,,http://www.earlimart.org/
54719440000000,617520,Tulare,Hope Elementary,613  West Teapot Dome Avenue,Porterville,93257-9465,CA,,52,Elementary School District,36.022202,-119.03142,4/8/2015,211,70,0,139,#N/A,,,404,,#N/A
54719510000000,617640,Tulare,Hot Springs Elementary,40505 Hot Springs Drive,California Hot Springs,93207-2997,CA,www.tcoe.net/districts/hotsprings.shtm,52,Elementary School District,35.863808,-118.79129,3/6/2014,17,0,0,10,#N/A,,,404,,
54719690000000,619740,Tulare,Kings River Union Elementary,3961 Avenue 400,Kingsburg,93631-9660,CA,www.kingsriverelementary.org,52,Elementary School District,36.517643,-119.48599,8/4/2015,456,250,0,422,#N/A,,,404,,
54719850000000,621570,Tulare,Liberty Elementary,1771 East Pacific Avenue,Tulare,93274-1106,CA,www.liberty.k12.ca.us,52,Elementary School District,36.247655,-119.31323,3/24/2015,352,58,0,228,#N/A,,,Yes,,http://www.liberty.k12.ca.us
54719930000000,621870,Tulare,Lindsay Unified,371 East Hermosa Street,Lindsay,93247-2172,CA,www.lindsay.k12.ca.us,54,Unified School District,36.206209,-119.08804,6/23/2015,4176,2072,168,3416,#N/A,https://twitter.com/Lindsay_USD,,Verified,,http://www.lindsay.k12.ca.us
54720090000000,625350,Tulare,Monson-Sultana Joint Union Elementary,10643 Avenue 416,Dinuba,93618,CA,www.msschool.org,52,Elementary School District,36.545148,-119.33473,8/19/2015,431,127,0,365,#N/A,,https://www.facebook.com/people/Monson-Sultana-Elem/100009389355820,Verified,,http://www.msschool.org
54720170000000,627900,Tulare,Oak Valley Union Elementary,24500 Road 68,Tulare,93274-9607,CA,www.oakvalleyschool.org,52,Elementary School District,36.233555,-119.42108,8/21/2015,488,171,0,407,#N/A,,,Yes,,http://www.oakvalleyschool.org
54720250000000,629160,Tulare,Outside Creek Elementary,26452 Road 164,Visalia,93292-9740,CA,www.tcoe.net/districts/outsidecreek.shtm,52,Elementary School District,36.263815,-119.20698,6/23/2015,102,26,0,77,#N/A,,,404,,
54720330000000,629670,Tulare,Palo Verde Union Elementary,9637 Avenue 196,Tulare,93274-9529,CA,www.tcoe.org/districts/paloverde.shtm,52,Elementary School District,36.145528,-119.351,6/23/2015,507,199,0,448,#N/A,,,Yes,,http://pvuesd-ca.schoolloop.com/
54720410000000,630630,Tulare,Pixley Union Elementary,300 North School Street,Pixley,93256-1016,CA,www.pixley.k12.ca.us,52,Elementary School District,35.973455,-119.28172,7/1/2015,1083,806,67,1061,#N/A,,,Yes,,http://www.pixley.k12.ca.us
54720580000000,631050,Tulare,Pleasant View Elementary,14004 Road 184,Porterville,93257-9214,CA,www.pleasant-view.k12.ca.us,52,Elementary School District,36.043624,-119.16128,6/23/2015,‡,370,0,‡,#N/A,,,Yes,,http://pleasant-view.org/
54720820000000,632430,Tulare,Richgrove Elementary,20812 Grove Drive,Richgrove,93261-0540,CA,www.richgrove.org,52,Elementary School District,35.79992,-119.10677,6/23/2015,678,461,25,594,#N/A,,,Yes,,http://www.richgrove.org
54720900000000,633270,Tulare,Rockford Elementary,14983 Road 208,Porterville,93257-9318,CA,www.tcoe.net/districts/rockford.shtm,52,Elementary School District,36.06132,-119.10755,6/23/2015,423,51,0,222,#N/A,,,Yes,,http://rockfordschooldistrict.org/
54721080000000,635940,Tulare,Saucelito Elementary,17615 Avenue 104,Terra Bella,93270-9798,CA,,52,Elementary School District,35.978827,-119.17831,7/2/2013,87,48,0,0,#N/A,,,404,,#N/A
54721160000000,636360,Tulare,Sequoia Union Elementary,23958 Avenue 324,Lemon Cove,93244,CA,www.tcoe.net/districts/sequoiaunion.shtm,52,Elementary School District,36.3755,-119.0362,3/25/2015,313,25,0,102,#N/A,,https://www.facebook.com/sequoiaunion,Manual,,http://www.sequoiaunion.org/
54721320000000,637770,Tulare,Springville Union Elementary,35424 Ward Avenue,Springville,93265-0349,CA,www.springvilleschool.org,52,Elementary School District,36.129439,-118.82279,7/2/2013,294,4,0,119,#N/A,,,Yes,,http://www.springvilleschool.org
54721400000000,638040,Tulare,Stone Corral Elementary,15590 Avenue 383,Visalia,93292-9545,CA,www.tcoe.org/districts/stonecorral.shtm,52,Elementary School District,36.484109,-119.22685,7/2/2013,493,158,0,381,#N/A,,,Yes,,http://www.tcoe.org/districts/stonecorral.shtm
54721570000000,638130,Tulare,Strathmore Union Elementary,19811 Orange Belt Drive,Strathmore,93267-0247,CA,www.suesd.k12.ca.us,52,Elementary School District,36.150856,-119.06335,7/2/2013,823,384,0,797,#N/A,,,Yes,,http://www.suesd.k12.ca.us
54721730000000,638340,Tulare,Sundale Union Elementary,13990 Avenue 240,Tulare,93274-9563,CA,www.sundaleschool.com,52,Elementary School District,36.225799,-119.26176,6/23/2015,811,149,18,361,#N/A,https://twitter.com/SundaleElem,,Manual,,http://suesd-ca.schoolloop.com/
54721810000000,638430,Tulare,Sunnyside Union Elementary,21644 Avenue 196,Strathmore,93267-9795,CA,www.sunnysideunion.com,52,Elementary School District,36.145495,-119.08844,6/23/2015,358,148,0,298,#N/A,,,Yes,,http://www.sunnysideunion.com
54721990000000,639060,Tulare,Terra Bella Union Elementary,9121 Road 240,Terra Bella,93270-9423,CA,www.tbuesd.org,52,Elementary School District,35.955321,-119.03611,6/23/2015,910,600,49,901,#N/A,,,Yes,,http://www.tbuesd.org
54722070000000,639210,Tulare,Three Rivers Union Elementary,41932 Sierra Drive,Three Rivers,93271-0099,CA,www.threeriversschools.org,52,Elementary School District,36.424838,-118.91555,6/23/2015,155,2,0,68,#N/A,https://twitter.com/YellowJackets3R,https://www.facebook.com/pages/Three-Rivers-School-District/155609931170540?ref=hl,Trust,,http://www.threeriversschools.org
54722150000000,639300,Tulare,Tipton Elementary,370 North Evans Road,Tipton,93272-9400,CA,www.tiptonschool.org,52,Elementary School District,36.062028,-119.31024,6/23/2015,598,389,0,575,#N/A,,,Yes,,http://www.tiptonschool.org
54722230000000,639600,Tulare,Traver Joint Elementary,36736 Canal Drive,Traver,93673-0069,CA,www.tcoe.org/districts/traver.shtm,52,Elementary School District,36.45757,-119.48227,7/2/2013,228,147,0,225,#N/A,,,Yes,,http://www.tcoe.org/districts/traver.shtm
54722310000000,639870,Tulare,Tulare City,600 North Cherry Street,Tulare,93274-2920,CA,www.tcsdk8.org,52,Elementary School District,36.216771,-119.3376,6/23/2015,9550,2582,646,7585,#N/A,,https://www.facebook.com/tcsdk8,Manual,,http://www.tcsdk8.org
54722490000000,639930,Tulare,Tulare Joint Union High,426 North Blackstone,Tulare,93274-4449,CA,www.tulare.k12.ca.us,56,High School District,36.213079,-119.33094,6/23/2015,5330,769,312,3796,#N/A,,,Yes,,http://www.tulare.k12.ca.us
54722560000000,641160,Tulare,Visalia Unified,5000 West Cypress Avenue,Visalia,93277-8300,CA,www.vusd.org,54,Unified School District,36.323742,-119.34638,12/18/2015,27835,4451,2339,17737,#N/A,https://www.twitter.com/VisaliaUSD,https://www.facebook.com/VisaliaUSD,Manual,,http://www.vusd.org
54722640000000,641820,Tulare,Waukena Joint Union Elementary,19113 Road 28,Tulare,93274-8924,CA,,52,Elementary School District,36.136754,-119.50982,7/2/2013,258,149,0,213,#N/A,,,404,,#N/A
54722980000000,643170,Tulare,Woodville Union Elementary,16541 Road 168,Porterville,93257-9205,CA,www.tcoe.org/districts/woodville.shtm,52,Elementary School District,36.091129,-119.19674,6/23/2015,484,439,13,415,#N/A,,,404,,
54741790000000,600147,Tulare,Tulare County Organization for Vocational Education,600 West Grand Avenue,Porterville,93257-2029,CA,www.tcove.org,98,Regional Occupation Center/Program (ROC/P),36.076871,-119.03054,7/2/2013,‡,–,–,‡,0,,,404,,Unknown host
54753250000000,600035,Tulare,Farmersville Unified,571 East Citrus,Farmersville,93223-1274,CA,www.farmersville.k12.ca.us,54,Unified School District,36.3075,-119.212,1/28/2016,2604,970,86,2321,#N/A,,,Yes,,http://www.farmersville.k12.ca.us/site/default.aspx?PageID=1
54755230000000,600064,Tulare,Porterville Unified,600 West Grand Avenue,Porterville,93257-2029,CA,www.portervilleschools.org,54,Unified School District,36.076871,-119.03054,6/23/2015,14020,3501,577,11863,#N/A,https://twitter.com/PortervilleUSD,https://www.facebook.com/PortervilleUnified/,Manual,,http://www.portervilleschools.org
54755310000000,600065,Tulare,Dinuba Unified,1327 East El Monte Way,Dinuba,93618-1800,CA,www.dinuba.sharpschool.net,54,Unified School District,36.546098,-119.4106,6/23/2015,6450,2114,273,5099,#N/A,,,Yes,,http://dusd.dinuba.k12.ca.us/
54767940000000,601418,Tulare,Woodlake Unified,300 West Whitney Avenue,Woodlake,93286-1238,CA,www.w-usd.org,54,Unified School District,36.4192,-119.10129,6/23/2015,2351,840,121,1634,#N/A,,https://www.facebook.com/pages/Woodlake-Unified-School-District/928176873863654,Trust,,http://www.w-usd.org
54768360000000,601423,Tulare,Exeter Unified,215 North Crespi Avenue,Exeter,93221-1303,CA,,54,Unified School District,36.299675,-119.1325,6/23/2015,‡,536,151,‡,#N/A,,,Yes,,http://www.exeter.k12.ca.us/
55105530000000,691046,Tuolumne,Tuolumne County Superintendent of Schools,175 South Fairview Lane,Sonora,95370-4809,CA,www.tcsos.us,0,County Office of Education (COE),37.979463,-120.39283,10/9/2015,86,0,83,42,#N/A,https://twitter.com/bltonline,https://www.facebook.com/Margie4TuolumneCountySchools,Trust,,http://www.tcsos.us
55723060000000,604500,Tuolumne,Belleview Elementary,22736 Kuien Mill Road,Sonora,95370-8331,CA,www.belleview.k12.ca.us,52,Elementary School District,38.033789,-120.27164,9/25/2015,‡,0,10,‡,#N/A,,,Yes,,http://mybelleview.org/
55723480000000,609480,Tuolumne,Columbia Union,22540 Parrotts Ferry Road,Columbia,95310-9757,CA,www.columbia49er.k12.ca.us,52,Elementary School District,38.043019,-120.44662,12/4/2015,580,0,55,336,#N/A,,,Yes,,https://sites.google.com/a/cusd49.com/columbiaelementaryschool/home
55723550000000,610320,Tuolumne,Curtis Creek Elementary,18755 Standard Road,Sonora,95370-7542,CA,www.ccreek.k12.ca.us,52,Elementary School District,37.959951,-120.31071,6/23/2015,476,14,60,251,#N/A,,,Yes,,http://www.curtiscreekschool.com/site/default.aspx?PageID=1
